X,Y,id,
-21375.1667661945,295707.605578957,0
-21341.0709506202,295671.827868751,1
-21383.1165291356,295705.191368119,2
-21389.6348549462,295710.732617159,3
-21382.3687943109,295712.375266615,4
-21357.2578057355,295716.177508654,5
-21372.5123426906,295668.549590528,6
-21388.4301611482,295703.07080416,7
-21395.343297218,295700.738070037,8
-21359.512895441,295685.54866816,9
-21346.3969437654,295687.911459795,10
-21366.9821635327,295701.434519392,11
-21379.0873051998,295679.097040284,12
-21364.4191908159,295698.429835765,13
-21357.3614933464,295685.075475473,14
-21375.723344957,295665.148680076,15
-21360.4164812543,295666.821282382,16
-21388.9939296184,295715.836858868,17
-21339.837312852,295675.989820007,18
-21382.7144146744,295702.58069159,19
-21378.5043267755,295670.887815587,20
-21395.2612776238,295670.610268004,21
-21354.9487447611,295683.586846496,22
-21359.1712816222,295673.696174689,23
-21340.5673316747,295701.270625076,24
-21388.9526454904,295662.524452892,25
-21381.2761094778,295709.972552081,26
-21336.8203842758,295690.753492517,27
-21357.2758561384,295671.527617366,28
-21360.0378483552,295685.714746682,29
-21357.5413349913,295701.812065585,30
-21391.6566175511,295697.947696232,31
-21362.0761188003,295700.36573666,32
-21379.489696675,295703.274400727,33
-21354.7045795642,295670.136245739,34
-21362.7144088836,295690.978878068,35
-21353.1587062488,295707.155966569,36
-21345.3778069354,295685.10062448,37
-21379.6030197979,295695.88111225,38
-21379.3685743889,295671.434389325,39
-21337.4201751828,295709.640332737,40
-21339.3483019086,295684.940518273,41
-21366.1697265673,295665.182305577,42
-21338.8825679841,295677.98622846,43
-21362.8900882425,295684.667307752,44
-21385.9044666623,295682.842533326,45
-21342.4529384656,295676.512171308,46
-21395.8594467187,295671.633260393,47
-21381.1094701263,295704.932896543,48
-21370.446010539,295696.724679952,49
-21333.9999790498,295677.587891895,50
-21335.7066007894,295715.258412395,51
-21344.4106622594,295678.291482642,52
-21338.8796657568,295662.476943348,53
-21377.8778713489,295674.044615575,54
-21385.2807023589,295674.831626985,55
-21358.4314517983,295678.399380167,56
-21385.5316401418,295673.801180402,57
-21374.1448163298,295704.614632554,58
-21356.8080048708,295695.190486846,59
-21353.4670702738,295682.043199096,60
-21343.7205965769,295678.627505688,61
-21339.1985367108,295702.443206055,62
-21338.6086889347,295671.611491358,63
-21342.7697953374,295665.234781791,64
-21337.5852031034,295696.518723069,65
-21343.6738304717,295690.10584616,66
-21335.2484445828,295710.951423492,67
-21342.125024655,295695.049459941,68
-21351.9048396939,295689.727046636,69
-21335.687884133,295699.884891943,70
-21360.816369517,295702.608508609,71
-21350.8288786299,295691.958786733,72
-21340.190456461,295671.961011874,73
-21389.8572042519,295672.586009941,74
-21379.2094411492,295704.237653511,75
-21337.5993746687,295665.992740213,76
-21341.7550068959,295689.23707557,77
-21336.2973883801,295679.677605664,78
-21393.4672812139,295665.208729355,79
-21376.8328726581,295702.092834881,80
-21351.0492133963,295680.959218,81
-21334.2571984811,295690.922340515,82
-21365.8686909178,295680.336847304,83
-21360.0035829776,295671.901003581,84
-21354.5792580063,295716.243477662,85
-21335.3730001761,295693.600074936,86
-21386.548661527,295673.483994743,87
-21365.6230518093,295698.550775126,88
-21372.0187931877,295684.423327407,89
-21351.528862614,295681.506390503,90
-21390.5516092877,295691.726262499,91
-21394.4818653628,295704.294808411,92
-21358.0309494072,295712.791393518,93
-21383.5053134978,295675.483392393,94
-21387.4153922131,295697.62844,95
-21352.4580590712,295698.070453573,96
-21395.1936365083,295669.973678252,97
-21384.8605069643,295681.026660544,98
-21366.8491753711,295666.744055578,99
-21367.1891342334,295695.406683027,100
-21392.7997544412,295674.518664938,101
-21374.3205139671,295700.60265791,102
-21374.1455896872,295692.861505952,103
-21341.5613961125,295674.16109717,104
-21363.846066701,295703.514796311,105
-21384.691504676,295663.13935897,106
-21371.6508645412,295688.9951351,107
-21383.6607728211,295708.492038408,108
-21393.68597818,295674.673877613,109
-21376.161943552,295676.427351959,110
-21375.811123662,295676.619688495,111
-21385.7105049797,295683.840942908,112
-21386.8653087373,295687.561843288,113
-21392.7258109113,295665.349814364,114
-21338.2661584871,295707.861167017,115
-21354.7539806597,295708.870040184,116
-21345.459332722,295668.627816357,117
-21388.8518554259,295670.373819141,118
-21395.030393286,295665.737123697,119
-21346.6101413654,295668.940154541,120
-21380.6973427231,295686.237546059,121
-21358.6305948942,295713.700616513,122
-21347.731527159,295693.828370863,123
-21392.5066981248,295681.075033121,124
-21391.333907908,295709.58352897,125
-21362.7101870631,295681.819683863,126
-21368.538262609,295701.325255309,127
-21370.0154803436,295705.147180747,128
-21384.831505706,295682.222866693,129
-21382.0830900456,295700.833933216,130
-21346.2713220702,295709.154881902,131
-21343.9898421662,295705.33305319,132
-21343.1004320219,295670.593567987,133
-21394.6588831771,295685.149409808,134
-21351.9177216727,295701.315256482,135
-21389.7434595255,295680.751005894,136
-21387.1360771076,295679.783494507,137
-21359.7164357972,295663.405607095,138
-21393.7583071066,295683.746834755,139
-21372.905487892,295712.307554947,140
-21346.9642486166,295679.453104348,141
-21341.6309583876,295711.104801724,142
-21333.2948348411,295679.648549039,143
-21389.4659874403,295682.027451498,144
-21395.7022134504,295675.086582954,145
-21370.7619249817,295708.178220749,146
-21388.8347569846,295708.202071074,147
-21382.1388118263,295704.312583949,148
-21388.5947379797,295710.349940948,149
-21344.2977148094,295695.529354192,150
-21383.2566771201,295691.841257164,151
-21333.3253419177,295664.705997274,152
-21378.5887402537,295710.825186561,153
-21339.4869059684,295699.566234297,154
-21366.9620583904,295665.861061491,155
-21368.3303869271,295677.574520696,156
-21363.8196407536,295701.995463872,157
-21351.2894345274,295691.162985422,158
-21367.9096858079,295693.231058068,159
-21390.7398116274,295679.81130148,160
-21343.8642462238,295702.653868625,161
-21388.3391331453,295670.826125464,162
-21388.5367715545,295706.982757556,163
-21354.4446218666,295706.199051396,164
-21363.2170051167,295697.750455539,165
-21334.9080227499,295672.342693041,166
-21352.6092847985,295673.983438398,167
-21381.8531585483,295688.217958368,168
-21387.3791182577,295670.059435661,169
-21351.1697347626,295677.059743955,170
-21356.2766136389,295688.688837147,171
-21364.8919137484,295710.048468998,172
-21339.6332593486,295672.989463809,173
-21347.2905325174,295664.459558346,174
-21369.4599333006,295695.410575972,175
-21394.0873726919,295667.704685094,176
-21394.6651372698,295692.403754829,177
-21379.6496280394,295693.19227371,178
-21386.2930280192,295690.269956848,179
-21393.8220285646,295679.097739181,180
-21393.3329208124,295716.423110595,181
-21394.3437685366,295669.165397142,182
-21392.5445390095,295692.916376491,183
-21338.4442941967,295715.213507048,184
-21333.5016879975,295696.962153809,185
-21381.6974715941,295662.594956171,186
-21373.0129412922,295670.414553157,187
-21355.351784665,295706.561150319,188
-21381.6646660387,295669.165781395,189
-21340.5819631185,295663.531674186,190
-21334.0139819874,295667.918167404,191
-21376.3229195445,295709.878650189,192
-21361.2958168957,295712.838903461,193
-21393.2829570704,295715.493885457,194
-21394.7698914682,295664.316376331,195
-21353.4934638595,295700.251511427,196
-21370.678710069,295707.134774128,197
-21347.4985307058,295694.461086539,198
-21377.3415990988,295681.489762709,199
-21344.6873545841,295666.302740276,200
-21389.5227954396,295673.715299857,201
-21343.2122439667,295705.732438035,202
-21353.8872070103,295703.670412618,203
-21374.7321562893,295665.906987746,204
-21350.4807261442,295664.700800541,205
-21358.3379882068,295684.145008695,206
-21343.675920014,295663.334123724,207
-21347.0537651982,295680.005012532,208
-21390.9422105009,295683.767676739,209
-21370.5372740061,295679.606366434,210
-21378.2717849711,295685.892518223,211
-21340.6049456837,295704.332813703,212
-21393.5415810827,295689.765376163,213
-21358.8303138353,295675.182630747,214
-21388.8226395741,295716.271138874,215
-21347.2879042511,295699.721658175,216
-21334.0450409467,295668.623685741,217
-21341.8378061117,295711.385208141,218
-21349.0095900305,295690.504546231,219
-21374.919504693,295688.507002429,220
-21360.7308324543,295708.909425602,221
-21335.8892124476,295706.198198379,222
-21375.8873435546,295716.010341507,223
-21381.8700787245,295666.49638792,224
-21364.6529200415,295705.898268557,225
-21353.2636079205,295697.829568924,226
-21338.5954278744,295682.938218065,227
-21355.35475136,295680.811072841,228
-21382.0368996846,295708.525614171,229
-21387.6439260846,295666.490605445,230
-21347.7601791751,295673.771849683,231
-21384.6235928868,295699.314629344,232
-21349.112610256,295667.261746883,233
-21363.6221106868,295702.284327496,234
-21373.0784398708,295669.822873462,235
-21396.5014135265,295705.673294534,236
-21370.3637703304,295692.195129231,237
-21342.8134410064,295670.200718649,238
-21349.4938689778,295680.827745723,239
-21355.7905573871,295693.928868716,240
-21371.9900125124,295678.490341988,241
-21354.3699457885,295698.439370909,242
-21390.091826697,295684.734543246,243
-21371.8088249249,295683.124203597,244
-21359.3341523966,295712.013425986,245
-21357.2236994047,295674.111537693,246
-21357.0173141526,295684.661395817,247
-21368.098651811,295710.128001819,248
-21339.4567420596,295679.919909244,249
-21372.9630801084,295699.453654147,250
-21353.0368363845,295701.648618394,251
-21389.1160078307,295688.069254742,252
-21339.8621974887,295688.969582518,253
-21368.6432612853,295704.021305984,254
-21356.4124974788,295675.714698299,255
-21348.7499193271,295690.547393627,256
-21344.9195042092,295702.961412386,257
-21355.6798347282,295684.858708296,258
-21369.2586475615,295669.839469334,259
-21372.1116733341,295702.63811247,260
-21337.7747119209,295710.063333162,261
-21381.4753814095,295674.45013955,262
-21379.4881625786,295695.214170412,263
-21390.4688288695,295698.062684484,264
-21340.0280055913,295687.878044716,265
-21377.9413367595,295699.605912772,266
-21342.7964816826,295712.653363599,267
-21366.8368779191,295712.334107763,268
-21338.0534835713,295676.829978172,269
-21353.3757412097,295668.81108596,270
-21391.4782362945,295708.856060029,271
-21349.6278846945,295690.005693314,272
-21369.9681172934,295675.12194534,273
-21345.4028252673,295686.676418177,274
-21339.5244685213,295699.098364896,275
-21387.0506748486,295666.489716914,276
-21334.7356231396,295682.328321316,277
-21355.7800891355,295687.053867842,278
-21336.1966492685,295715.03706645,279
-21350.2369716972,295680.561898632,280
-21338.3294368449,295689.396791164,281
-21391.5633855333,295667.207262083,282
-21345.1648614502,295706.500077554,283
-21334.4149997731,295694.850983347,284
-21345.120049813,295671.898880533,285
-21371.6770427763,295671.366426283,286
-21366.567480232,295680.793586801,287
-21348.6377600349,295688.948674047,288
-21383.2415243657,295662.577614069,289
-21337.2344089235,295707.359612029,290
-21376.5293600243,295689.15118005,291
-21335.0191316249,295684.539080741,292
-21381.4088747591,295687.820982184,293
-21361.5165058972,295704.606424644,294
-21390.1078940082,295697.368799627,295
-21388.0307247174,295716.271426811,296
-21372.1892929556,295708.087613322,297
-21393.2784481101,295710.457657907,298
-21337.6399076903,295683.249314563,299
-21371.8764340682,295683.143618957,300
-21348.2487636302,295698.812900357,301
-21333.842339202,295698.736923178,302
-21335.4676531525,295671.054502583,303
-21390.2748658329,295662.498641477,304
-21371.3035973049,295696.093957396,305
-21362.0941190381,295694.910356391,306
-21346.9201697698,295684.573540538,307
-21356.3565054202,295700.221892737,308
-21347.3537215107,295679.022687805,309
-21343.934272102,295689.206865515,310
-21335.3064877706,295689.830397261,311
-21384.1048214534,295705.495316297,312
-21384.6205847088,295686.527953412,313
-21383.5909832189,295682.832317406,314
-21348.0303347196,295697.574034987,315
-21358.6133411608,295684.46354247,316
-21380.7503815205,295714.304525991,317
-21372.1001578874,295690.05385817,318
-21350.339201314,295701.162751482,319
-21345.7609279409,295683.96236156,320
-21348.9481142719,295703.89339105,321
-21351.308764413,295693.007122278,322
-21372.9940941589,295671.564010285,323
-21395.8878469053,295712.397759866,324
-21379.1183885108,295683.821538393,325
-21345.6615649998,295702.032068527,326
-21379.0784800202,295695.169440784,327
-21353.7640201354,295669.486531903,328
-21388.8726660502,295714.580829084,329
-21351.6414203903,295713.205305496,330
-21379.5839135019,295696.883443962,331
-21376.648524278,295705.294958392,332
-21341.0961036905,295668.041365481,333
-21369.857876333,295709.085712657,334
-21336.5424069263,295711.738010088,335
-21334.6088505044,295687.611659295,336
-21349.9190685991,295688.937138663,337
-21335.798833303,295680.208404347,338
-21382.9818620133,295675.945691309,339
-21392.4807987783,295689.196863002,340
-21337.4978678627,295706.142495634,341
-21343.0895186261,295665.517139429,342
-21338.220775891,295699.509496623,343
-21356.4407804851,295666.297177973,344
-21338.0296682024,295698.024683794,345
-21368.1480530796,295700.990136345,346
-21345.3867738458,295681.965840043,347
